CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
76011,Customer_76011,67,Female,Los Angeles,9,66.11,341,1
97029,Customer_97029,63,Female,Los Angeles,17,54.58,253,1
1266,Customer_1266,54,Female,Houston,2,36.08,347,1
58197,Customer_58197,24,Female,Chicago,13,45.57,148,1
6506,Customer_6506,23,Male,Houston,3,94.13,66,1
95855,Customer_95855,50,Female,Chicago,5,93.15,343,0
12467,Customer_12467,36,Female,Houston,15,98.11,137,0
97262,Customer_97262,32,Female,Houston,22,90.22,184,0
73964,Customer_73964,29,Male,Miami,23,93.38,206,1
91301,Customer_91301,42,Male,Los Angeles,16,66.3,305,1
60228,Customer_60228,18,Female,New York,22,72.68,282,1
70573,Customer_70573,27,Male,Houston,11,37.66,267,1
69851,Customer_69851,29,Male,New York,14,35.69,55,1
38520,Customer_38520,29,Female,Miami,14,79.94,345,1
23215,Customer_23215,42,Male,New York,9,64.03,258,1
59873,Customer_59873,62,Female,New York,4,45.55,100,1
92788,Customer_92788,45,Male,Los Angeles,23,87.56,51,1
60972,Customer_60972,32,Female,Houston,15,99.25,457,0
89718,Customer_89718,35,Female,Houston,19,82.52,252,1
19838,Customer_19838,51,Female,Houston,24,84.9,291,0
33128,Customer_33128,33,Male,New York,4,49.43,138,1
17107,Customer_17107,63,Male,Los Angeles,13,44.58,167,0
89348,Customer_89348,67,Male,Chicago,18,89.7,481,1
90469,Customer_90469,22,Male,Los Angeles,1,90.53,352,0
28105,Customer_28105,68,Male,Chicago,12,46.96,404,1
3870,Customer_3870,64,Female,Los Angeles,16,54.92,251,0
37396,Customer_37396,40,Male,Chicago,18,87.75,500,1
56508,Customer_56508,40,Male,New York,22,53.58,397,0
92892,Customer_92892,39,Female,Miami,21,76.89,224,1
91006,Customer_91006,29,Male,Los Angeles,18,78.8,56,0
65080,Customer_65080,64,Male,Chicago,22,36.49,479,0
16232,Customer_16232,45,Male,New York,9,60.45,315,0
52317,Customer_52317,24,Male,Chicago,1,33.82,219,0
71495,Customer_71495,41,Male,Miami,17,38.42,273,0
15954,Customer_15954,57,Male,Houston,5,81.87,195,0
77113,Customer_77113,27,Male,Chicago,11,38.79,313,1
84143,Customer_84143,24,Male,Los Angeles,14,77.16,398,0
72572,Customer_72572,26,Female,Los Angeles,7,62.45,490,1
69852,Customer_69852,55,Female,Los Angeles,8,41.96,287,0
39908,Customer_39908,50,Male,New York,1,51.23,303,1
94680,Customer_94680,45,Female,Houston,4,70.39,344,1
41683,Customer_41683,51,Male,Los Angeles,20,88.97,500,0
41763,Customer_41763,69,Female,Chicago,14,50.57,464,0
93254,Customer_93254,18,Male,Chicago,8,51.61,290,0
92733,Customer_92733,37,Female,Chicago,14,52.77,86,0
5324,Customer_5324,57,Female,Houston,6,69.07,132,0
42313,Customer_42313,60,Female,Chicago,2,74.26,164,1
36301,Customer_36301,29,Male,Houston,11,76.47,186,0
46026,Customer_46026,45,Male,Miami,12,67.84,187,0
96213,Customer_96213,59,Male,Los Angeles,7,74.06,428,0
8681,Customer_8681,23,Male,Los Angeles,15,96.3,217,1
27766,Customer_27766,53,Male,New York,12,84.13,299,1
53133,Customer_53133,53,Female,Los Angeles,15,95.84,491,1
47071,Customer_47071,18,Male,Miami,24,50.99,112,0
23525,Customer_23525,57,Male,Chicago,2,78.89,249,1
32397,Customer_32397,18,Male,Miami,6,91.28,175,0
58697,Customer_58697,39,Female,Los Angeles,18,41.31,475,0
80339,Customer_80339,48,Male,Chicago,10,80.59,165,0
46203,Customer_46203,21,Male,Los Angeles,22,34.51,192,0
44748,Customer_44748,38,Male,Miami,10,91.62,119,1
22668,Customer_22668,34,Female,Los Angeles,15,50.76,105,1
41373,Customer_41373,54,Female,Los Angeles,21,64.12,412,0
74401,Customer_74401,54,Male,Miami,11,81.1,319,1
78191,Customer_78191,43,Female,Los Angeles,10,68.89,204,0
10610,Customer_10610,59,Male,Houston,16,75.26,493,1
8730,Customer_8730,36,Female,New York,1,45.64,294,0
16843,Customer_16843,62,Male,Chicago,13,89.82,359,0
24300,Customer_24300,28,Female,Houston,11,93.08,228,1
74716,Customer_74716,44,Male,Los Angeles,23,43.5,432,1
72143,Customer_72143,50,Male,Los Angeles,7,88.96,55,0
39175,Customer_39175,35,Female,Miami,10,94.53,353,1
78382,Customer_78382,69,Female,Houston,21,48.29,208,1
60743,Customer_60743,46,Female,Chicago,4,39.48,222,0
42060,Customer_42060,47,Female,New York,13,96.06,421,0
19407,Customer_19407,69,Male,Miami,7,84.43,82,0
34631,Customer_34631,35,Female,New York,23,36.43,209,1
10516,Customer_10516,45,Male,New York,12,45.84,417,0
18545,Customer_18545,44,Female,Miami,14,68.09,476,1
57769,Customer_57769,31,Male,New York,2,99.18,371,0
24969,Customer_24969,52,Male,Chicago,23,92.3,462,0
64256,Customer_64256,19,Female,Houston,12,59.1,316,1
73107,Customer_73107,29,Male,Los Angeles,22,49.0,126,0
9428,Customer_9428,40,Female,Chicago,12,71.44,271,0
55698,Customer_55698,69,Male,New York,7,35.55,56,0
42185,Customer_42185,45,Female,Miami,11,81.48,86,0
12428,Customer_12428,37,Female,New York,2,49.91,392,1
23259,Customer_23259,47,Male,Miami,18,37.41,245,0
60965,Customer_60965,43,Female,Houston,14,63.49,435,0
50757,Customer_50757,66,Male,New York,10,58.27,150,0
16536,Customer_16536,38,Male,Houston,4,43.23,160,1
91839,Customer_91839,27,Male,Chicago,19,66.33,299,0
32701,Customer_32701,21,Male,Los Angeles,6,68.92,112,1
3059,Customer_3059,51,Male,Los Angeles,7,99.15,336,1
96361,Customer_96361,50,Male,Los Angeles,2,66.14,210,0
51671,Customer_51671,69,Female,Los Angeles,21,43.28,185,0
7131,Customer_7131,41,Male,Los Angeles,6,54.81,59,1
94134,Customer_94134,44,Male,Miami,13,69.0,185,0
60870,Customer_60870,59,Female,Houston,23,90.9,465,1
37134,Customer_37134,62,Female,Chicago,21,40.29,155,0
90000,Customer_90000,21,Male,Miami,23,45.82,341,1
40696,Customer_40696,70,Male,Los Angeles,11,47.6,398,1
32337,Customer_32337,50,Male,Los Angeles,21,76.6,172,1
30286,Customer_30286,18,Female,Houston,12,89.99,477,1
61524,Customer_61524,52,Male,New York,5,84.05,363,1
14408,Customer_14408,45,Male,Houston,14,54.59,476,0
14260,Customer_14260,46,Female,Los Angeles,3,51.33,475,1
50865,Customer_50865,25,Male,New York,22,65.64,251,1
69075,Customer_69075,56,Male,Chicago,9,87.04,469,1
37322,Customer_37322,50,Female,New York,1,35.84,478,1
61315,Customer_61315,70,Male,Houston,17,45.81,284,1
4810,Customer_4810,58,Female,New York,16,74.41,189,1
35541,Customer_35541,39,Male,Houston,1,30.71,417,0
13888,Customer_13888,26,Female,Los Angeles,5,71.1,369,1
93828,Customer_93828,20,Female,Los Angeles,1,81.96,415,0
35596,Customer_35596,25,Male,Houston,2,93.39,55,0
18804,Customer_18804,37,Male,Miami,6,57.25,323,1
50637,Customer_50637,19,Male,Houston,22,41.02,400,1
91446,Customer_91446,61,Female,New York,8,84.2,336,0
10114,Customer_10114,46,Male,Chicago,20,46.82,423,1
82725,Customer_82725,35,Male,Chicago,9,55.92,410,1
25221,Customer_25221,21,Female,Miami,24,89.9,99,1
46146,Customer_46146,53,Female,Houston,3,61.29,279,1
26005,Customer_26005,48,Male,Miami,9,83.2,273,0
32789,Customer_32789,56,Male,Miami,15,50.03,491,0
91265,Customer_91265,64,Female,Miami,7,50.65,358,0
90533,Customer_90533,25,Female,Miami,8,36.81,491,0
46810,Customer_46810,39,Female,Miami,17,66.63,267,0
72726,Customer_72726,41,Male,Los Angeles,1,33.69,246,1
72907,Customer_72907,54,Male,Los Angeles,19,84.27,283,1
3603,Customer_3603,42,Male,Miami,4,70.47,373,1
18176,Customer_18176,59,Male,New York,21,75.09,183,1
76687,Customer_76687,19,Female,New York,8,57.66,72,1
95301,Customer_95301,42,Female,Houston,10,68.38,292,1
41291,Customer_41291,27,Male,Miami,16,53.62,251,0
58105,Customer_58105,70,Male,Los Angeles,16,44.87,489,0
28570,Customer_28570,57,Male,Chicago,24,80.55,370,0
20138,Customer_20138,34,Female,Miami,1,80.1,322,1
45942,Customer_45942,61,Female,Chicago,4,99.37,233,0
23698,Customer_23698,36,Female,New York,14,93.55,166,0
42778,Customer_42778,65,Female,New York,16,68.46,97,0
70376,Customer_70376,45,Male,Houston,16,85.67,214,0
59377,Customer_59377,61,Male,New York,8,75.98,103,1
45382,Customer_45382,41,Female,Chicago,10,83.65,130,1
71342,Customer_71342,30,Male,Miami,15,88.82,331,0
20499,Customer_20499,36,Female,Houston,18,86.54,209,0
42432,Customer_42432,61,Female,Los Angeles,20,95.69,471,0
74147,Customer_74147,19,Male,Miami,7,30.44,78,1
80043,Customer_80043,42,Male,Chicago,4,75.25,237,1
40115,Customer_40115,62,Male,Los Angeles,14,59.22,55,0
87112,Customer_87112,63,Male,Miami,7,36.76,448,0
31021,Customer_31021,30,Female,Chicago,2,35.13,430,1
8748,Customer_8748,31,Female,New York,5,97.29,107,1
21347,Customer_21347,28,Female,New York,15,48.41,108,1
13691,Customer_13691,18,Female,Houston,8,35.44,78,1
60813,Customer_60813,62,Male,Houston,4,77.41,55,0
7082,Customer_7082,61,Male,Los Angeles,18,70.45,374,0
95029,Customer_95029,58,Female,Miami,15,64.4,317,1
10722,Customer_10722,36,Female,Chicago,21,32.27,141,0
56047,Customer_56047,47,Male,New York,21,43.4,266,1
69420,Customer_69420,30,Female,New York,7,76.19,472,1
54112,Customer_54112,27,Female,Miami,24,77.02,214,1
77470,Customer_77470,25,Female,New York,9,89.43,80,0
59305,Customer_59305,29,Female,New York,7,76.75,73,1
34129,Customer_34129,69,Male,New York,20,62.57,139,0
17569,Customer_17569,60,Male,Los Angeles,3,77.52,267,1
98000,Customer_98000,32,Male,Houston,7,55.5,338,0
35221,Customer_35221,26,Female,Chicago,18,64.99,125,1
50943,Customer_50943,36,Female,Miami,14,87.84,449,1
65912,Customer_65912,28,Female,Houston,1,69.4,426,1
21370,Customer_21370,31,Male,New York,22,66.05,239,0
10364,Customer_10364,19,Male,New York,20,60.68,374,0
54393,Customer_54393,33,Male,Chicago,3,42.85,327,1
83677,Customer_83677,21,Female,New York,16,78.71,462,0
42756,Customer_42756,23,Female,Houston,13,79.74,265,0
33701,Customer_33701,41,Female,Los Angeles,23,97.62,84,1
54240,Customer_54240,23,Male,Houston,20,60.64,232,0
17990,Customer_17990,55,Female,Chicago,18,84.48,376,1
98055,Customer_98055,18,Male,Chicago,5,36.05,75,0
44034,Customer_44034,26,Female,Chicago,18,59.34,181,0
45356,Customer_45356,62,Female,Los Angeles,12,36.73,405,0
91106,Customer_91106,60,Male,New York,11,76.31,379,1
78688,Customer_78688,63,Female,New York,18,42.99,274,1
26853,Customer_26853,57,Male,Miami,24,34.46,440,0
98527,Customer_98527,24,Male,Los Angeles,14,61.56,129,0
9997,Customer_9997,22,Male,Los Angeles,19,42.46,326,0
3199,Customer_3199,18,Female,New York,19,94.93,279,0
4486,Customer_4486,48,Male,Miami,21,45.95,285,0
89557,Customer_89557,47,Male,Houston,23,41.95,489,0
18855,Customer_18855,19,Male,Houston,12,64.57,274,1
64248,Customer_64248,60,Male,New York,13,49.47,431,1
33955,Customer_33955,59,Male,Los Angeles,4,40.54,225,1
65173,Customer_65173,44,Male,New York,12,87.61,246,1
86473,Customer_86473,67,Male,New York,13,80.12,333,0
5493,Customer_5493,47,Male,Los Angeles,7,95.1,424,0
56625,Customer_56625,64,Male,Miami,3,88.95,467,0
2335,Customer_2335,22,Male,Miami,19,88.96,410,0
76776,Customer_76776,33,Female,Houston,20,71.31,204,1
8069,Customer_8069,62,Male,New York,2,95.07,475,0
81105,Customer_81105,67,Female,Chicago,23,66.34,257,1
28047,Customer_28047,24,Male,Houston,16,41.26,482,1
48853,Customer_48853,66,Male,Chicago,10,39.87,372,1
53342,Customer_53342,57,Female,Houston,6,41.03,466,0
66308,Customer_66308,63,Female,Los Angeles,6,68.05,417,1
21020,Customer_21020,61,Male,Chicago,21,71.65,163,0
98085,Customer_98085,41,Female,Miami,9,67.89,337,0
76082,Customer_76082,45,Female,Houston,16,41.44,242,1
32757,Customer_32757,52,Female,Los Angeles,19,85.22,163,1
10876,Customer_10876,33,Male,Chicago,6,64.21,154,0
58603,Customer_58603,32,Female,Chicago,2,61.58,184,0
5405,Customer_5405,55,Male,Miami,9,61.67,274,1
94469,Customer_94469,67,Male,Los Angeles,2,88.46,239,1
946,Customer_946,54,Male,New York,14,90.25,130,1
2630,Customer_2630,43,Male,New York,17,37.05,230,0
39088,Customer_39088,54,Male,New York,6,60.19,246,0
72789,Customer_72789,44,Female,New York,3,59.88,273,1
75613,Customer_75613,40,Male,Chicago,18,37.17,90,0
60069,Customer_60069,55,Female,Houston,9,31.38,363,0
65530,Customer_65530,43,Female,Houston,3,64.76,82,0
87097,Customer_87097,39,Female,Houston,21,95.35,394,0
71157,Customer_71157,39,Male,Chicago,5,60.11,322,0
61801,Customer_61801,33,Male,Chicago,12,40.42,448,0
99639,Customer_99639,63,Female,Chicago,8,80.99,180,1
98990,Customer_98990,66,Male,Miami,10,85.1,319,0
69838,Customer_69838,19,Female,Los Angeles,8,58.43,188,0
19953,Customer_19953,57,Female,Miami,11,44.84,55,1
73225,Customer_73225,68,Female,Los Angeles,21,37.44,141,0
12562,Customer_12562,19,Female,Los Angeles,7,87.79,164,0
22271,Customer_22271,39,Female,New York,18,90.83,367,1
70240,Customer_70240,38,Male,Los Angeles,9,44.8,394,0
61303,Customer_61303,64,Female,Chicago,12,44.84,312,0
16064,Customer_16064,70,Female,Chicago,7,82.93,156,0
69473,Customer_69473,57,Female,Miami,18,33.87,323,0
49532,Customer_49532,51,Female,New York,8,96.19,288,0
47398,Customer_47398,69,Female,Miami,22,46.18,350,1
53631,Customer_53631,22,Male,Miami,6,40.16,112,1
33709,Customer_33709,37,Male,Los Angeles,15,88.91,249,1
78566,Customer_78566,67,Male,Miami,22,43.46,188,1
89475,Customer_89475,56,Male,Los Angeles,2,71.35,144,1
154,Customer_154,50,Female,Houston,21,81.84,407,0
85230,Customer_85230,32,Male,New York,15,78.62,64,0
45889,Customer_45889,29,Female,Chicago,20,31.35,207,0
20754,Customer_20754,45,Female,Miami,9,84.48,423,0
70654,Customer_70654,41,Male,Miami,17,91.63,382,1
30591,Customer_30591,27,Female,New York,19,60.67,115,1
44303,Customer_44303,33,Female,Los Angeles,15,60.42,86,1
70943,Customer_70943,54,Male,Los Angeles,14,56.45,126,1
43901,Customer_43901,60,Female,Miami,21,99.31,337,1
60585,Customer_60585,57,Male,Chicago,23,58.95,379,0
15070,Customer_15070,29,Male,New York,23,58.61,81,1
65307,Customer_65307,20,Female,Miami,5,63.37,285,1
60701,Customer_60701,30,Male,New York,15,52.67,441,1
22541,Customer_22541,43,Female,Chicago,1,45.48,132,0
42331,Customer_42331,58,Female,New York,8,92.81,409,1
79245,Customer_79245,60,Male,Houston,7,88.79,367,1
18417,Customer_18417,42,Male,New York,16,70.4,319,1
17376,Customer_17376,42,Female,Miami,14,57.71,444,0
89078,Customer_89078,54,Female,Chicago,5,79.1,387,1
79642,Customer_79642,54,Female,Houston,11,99.98,486,1
26988,Customer_26988,54,Male,Miami,19,94.7,182,1
86034,Customer_86034,51,Female,New York,12,79.55,378,0
54706,Customer_54706,69,Female,Miami,10,71.67,327,0
25717,Customer_25717,36,Male,Houston,23,73.92,337,0
82846,Customer_82846,44,Female,Los Angeles,21,80.94,244,0
60269,Customer_60269,28,Male,Houston,12,60.81,197,1
48920,Customer_48920,53,Male,Chicago,11,49.84,346,1
18075,Customer_18075,28,Female,Miami,8,76.97,473,0
94149,Customer_94149,68,Female,New York,24,60.96,196,0
95202,Customer_95202,28,Female,Chicago,7,56.82,252,0
55291,Customer_55291,40,Female,Houston,10,37.47,171,1
4860,Customer_4860,42,Female,Houston,4,83.17,434,1
45924,Customer_45924,25,Male,Chicago,3,39.88,59,1
37846,Customer_37846,46,Female,Miami,19,31.04,288,1
47811,Customer_47811,38,Female,Houston,13,63.06,254,0
66523,Customer_66523,57,Male,Chicago,4,36.9,394,0
78972,Customer_78972,51,Male,Miami,22,89.72,340,1
24627,Customer_24627,57,Female,Miami,22,96.22,197,1
84197,Customer_84197,37,Male,Chicago,20,84.04,191,1
16760,Customer_16760,64,Female,Houston,20,56.32,131,0
57410,Customer_57410,57,Male,Miami,2,58.89,50,0
19519,Customer_19519,43,Male,Chicago,14,70.4,474,1
51465,Customer_51465,39,Female,Miami,12,96.05,389,1
33294,Customer_33294,65,Male,Miami,6,49.69,244,0
36596,Customer_36596,65,Female,Miami,10,91.65,205,0
11083,Customer_11083,34,Male,Chicago,6,59.77,303,0
70853,Customer_70853,31,Female,Houston,15,62.67,137,0
4804,Customer_4804,42,Female,Miami,8,84.79,490,0
6211,Customer_6211,45,Male,Houston,14,34.6,131,0
62593,Customer_62593,23,Female,Miami,4,66.8,424,0
85947,Customer_85947,36,Male,New York,10,64.56,227,1
67072,Customer_67072,32,Male,New York,19,34.73,200,0
88408,Customer_88408,65,Female,Houston,4,99.88,493,1
95649,Customer_95649,28,Female,Miami,11,39.48,474,1
3674,Customer_3674,56,Male,Chicago,2,62.75,357,1
12654,Customer_12654,43,Female,Miami,17,41.11,394,1
5697,Customer_5697,64,Female,Los Angeles,17,67.07,107,1
7422,Customer_7422,42,Male,Houston,19,72.2,107,1
62956,Customer_62956,26,Female,Chicago,20,64.58,200,1
7939,Customer_7939,39,Female,Los Angeles,2,61.05,287,1
84682,Customer_84682,27,Female,Los Angeles,20,65.54,164,1
35042,Customer_35042,34,Female,Miami,13,31.41,185,0
73777,Customer_73777,19,Female,Houston,6,68.96,203,1
88670,Customer_88670,24,Male,New York,21,99.13,124,0
61361,Customer_61361,21,Female,Houston,24,50.24,301,1
51837,Customer_51837,37,Female,Los Angeles,23,92.2,383,0
70222,Customer_70222,26,Female,Houston,5,70.82,131,1
70309,Customer_70309,64,Female,Chicago,21,88.77,439,0
19646,Customer_19646,27,Male,New York,9,75.24,451,1
60364,Customer_60364,46,Female,Houston,21,38.33,130,1
28961,Customer_28961,40,Male,New York,21,55.71,63,0
1793,Customer_1793,28,Female,Miami,19,46.32,338,0
33326,Customer_33326,48,Male,New York,19,81.95,251,1
75699,Customer_75699,68,Male,Miami,6,57.78,132,1
7323,Customer_7323,32,Female,Miami,15,67.55,195,1
67554,Customer_67554,25,Male,Miami,17,61.95,358,1
1809,Customer_1809,36,Female,Houston,3,75.19,239,1
32472,Customer_32472,52,Male,Chicago,21,63.62,393,0
47081,Customer_47081,42,Female,Chicago,5,71.5,465,1
62602,Customer_62602,34,Male,Los Angeles,11,77.19,256,1
45072,Customer_45072,64,Male,Miami,24,61.37,277,1
30840,Customer_30840,53,Male,Los Angeles,3,50.52,350,0
52755,Customer_52755,52,Male,Miami,13,30.27,204,1
74518,Customer_74518,54,Male,Los Angeles,13,99.24,260,1
26465,Customer_26465,20,Female,New York,23,48.36,500,0
89013,Customer_89013,41,Male,Chicago,14,90.68,84,0
20553,Customer_20553,48,Female,New York,20,69.49,492,0
49063,Customer_49063,21,Female,Miami,18,64.81,372,1
38454,Customer_38454,57,Female,Los Angeles,20,97.02,415,0
83484,Customer_83484,46,Female,Miami,20,81.28,349,0
40017,Customer_40017,20,Male,Los Angeles,5,92.94,222,1
31634,Customer_31634,47,Male,Chicago,20,53.68,221,0
71868,Customer_71868,25,Female,Chicago,14,58.56,469,1
45067,Customer_45067,40,Male,Chicago,19,48.94,400,1
50842,Customer_50842,56,Female,New York,8,30.25,459,0
31062,Customer_31062,64,Female,New York,7,35.71,384,0
7076,Customer_7076,49,Female,Chicago,24,73.15,106,0
64359,Customer_64359,40,Female,Houston,3,78.74,222,1
61080,Customer_61080,45,Male,Los Angeles,14,68.81,184,0
18093,Customer_18093,44,Male,Los Angeles,19,37.02,75,0
75832,Customer_75832,46,Female,Chicago,21,85.01,338,0
23992,Customer_23992,33,Female,Miami,6,72.05,286,1
44587,Customer_44587,42,Female,Los Angeles,10,92.19,250,0
87037,Customer_87037,59,Male,Chicago,6,90.96,273,1
63579,Customer_63579,35,Male,New York,19,64.79,374,1
97574,Customer_97574,42,Female,Miami,16,80.19,466,1
19499,Customer_19499,43,Male,Chicago,2,94.47,70,0
16623,Customer_16623,28,Male,Chicago,18,35.07,362,0
28426,Customer_28426,31,Male,Chicago,13,42.92,173,1
70421,Customer_70421,48,Female,Chicago,5,46.98,330,1
6931,Customer_6931,40,Male,Los Angeles,12,52.82,491,1
91886,Customer_91886,57,Male,Miami,24,63.72,275,1
99204,Customer_99204,28,Female,Houston,10,37.44,88,1
56321,Customer_56321,35,Female,Los Angeles,4,45.49,213,0
59148,Customer_59148,22,Female,Miami,5,54.62,64,0
40970,Customer_40970,26,Female,Houston,1,87.05,332,0
42272,Customer_42272,63,Male,New York,23,98.51,493,1
78932,Customer_78932,52,Male,New York,5,93.35,385,0
60140,Customer_60140,31,Female,New York,17,75.11,226,1
5926,Customer_5926,28,Female,Houston,10,61.97,447,1
95525,Customer_95525,70,Male,New York,3,52.95,279,1
8121,Customer_8121,39,Male,Los Angeles,20,93.35,356,0
22896,Customer_22896,39,Male,New York,11,97.33,227,0
15483,Customer_15483,29,Male,Miami,12,82.02,192,0
39623,Customer_39623,58,Male,Los Angeles,2,57.61,276,0
832,Customer_832,61,Male,Los Angeles,16,94.08,436,0
70201,Customer_70201,44,Female,Chicago,22,32.29,451,1
86370,Customer_86370,36,Female,Chicago,8,74.41,142,0
58964,Customer_58964,60,Male,Houston,19,75.32,299,0
92852,Customer_92852,62,Male,New York,14,55.41,420,0
83864,Customer_83864,67,Female,Miami,20,47.09,355,0
90100,Customer_90100,60,Female,Houston,10,39.01,201,0
68525,Customer_68525,65,Female,New York,6,45.66,109,0
66821,Customer_66821,47,Male,Houston,24,55.35,206,1
66432,Customer_66432,32,Male,Miami,20,72.17,388,0
67,Customer_67,67,Male,Miami,24,57.31,376,1
1601,Customer_1601,29,Male,Los Angeles,8,85.67,367,1
1662,Customer_1662,47,Female,Chicago,8,75.58,483,0
98551,Customer_98551,53,Female,Miami,11,68.05,121,1
23836,Customer_23836,58,Male,Los Angeles,13,76.27,125,1
21800,Customer_21800,58,Male,Chicago,9,99.19,52,0
43424,Customer_43424,31,Female,Houston,15,55.64,469,1
80347,Customer_80347,67,Female,Houston,3,82.95,185,0
4277,Customer_4277,44,Male,New York,13,60.74,333,1
66529,Customer_66529,50,Male,Los Angeles,23,92.91,292,1
